title,link,published,source,query,search_start,search_end
Nvidia Value Takes $900 Billion Hit Even as AI Spending Ramps Up - Bloomberg.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxNbFQ5WVJhX1hlbC1KVzFheEJMbmV6YllKUDR5eGJSeTV3Y1o5djZKMElibUhwVERLZy1NLVZqTWtBWnk5dG5aY3BXMEotTkRDTFlzSEkzRDFqVGtWSjZYUko3TUs1cy1TdWZFU1pGU25ubF9rZUV0U3ZZdTBkS09fSG0zM040MDFUNWl0aFBvWDZfcF8xemJiTDR6N2V4V3p4LWpVZEE5UWZpQTlnd2hTM0t3?oc=5,"Thu, 08 Aug 2024 07:00:00 GMT",Bloomberg.com,Microsoft earnings,2024-07-29,2024-08-28
Cybersecurity Special Report: Customer Fallout Amid Microsoft Challenges - Cloud Wars,https://news.google.com/rss/articles/CBMipwFBVV95cUxNeDVRSEJudXBGQkQyRUpPMUloV1p5VzhGd2hGT3A0SE9DaURTYW02QXVKRGU2ZGp3RlFPakYwTlF0OXBGY3R0aV9BZ0ZRaTJ2MEZMR0IzTnVRcU4yTEJ5N3ZFZWR0bFNCNkVGSVE3Qzg3LWd6WWhMdk1xZ1R0b2JQb1Y2bkt6UHFUYTRSRG1qS1JpdXNmUGdFR1UtTHlZMUVqaWMyZjhwSQ?oc=5,"Wed, 07 Aug 2024 07:00:00 GMT",Cloud Wars,Microsoft earnings,2024-07-29,2024-08-28
"Merck, CrowdStrike, Microsoft, Nvidia, P&G, PayPal, Pfizer, Corning, JetBlue, Howmet, and More Movers - Barron's",https://news.google.com/rss/articles/CBMi8wJBVV95cUxNU09tem9Pb0R3VW5KTGItQi1sNGM2dEppRHl0bGh2cGRJd29KeXc1T2hocnhVcHQ1eDA1cXlYNThlNWYtRTIySDhieDRXdjY0SW5HNzRzTER5WHNkMmltY0RqWnB0MFpUOXN5OUV2OGVyS294X0ZGdWdoVGJNdGVPMG9uNXdMczhjS2VEdmlhU3YyNXZYaHdJVURSNWVvZXlDM3NwS0d6dm9admdhbXJoelRDRW53Zzd5eUZOTzVjT0NqazBERVRmQmtoSVpvVFlabHZsVXhZX1A4bDc5ZWNzcWpxYjRQbFFDOGdEaHZHdng1MzZjakR0Y2ZYbTBDREVEVk1Ma24tTDd1UGJ4cVlSd240eFd2bFhpTkI3NU41RGNDeG9wRU1FeWtaa0liNWs3V0tLMzFBeUlIaldlcVZCLU53TjduOE1nNnFvX2RLSmpVSmZzYl9CU05BMlQyQlFWM2pCNlU3S25MSXhXSUZEWHV4Yw?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",Barron's,Microsoft earnings,2024-07-29,2024-08-28
It’s a Cruel Summer for Big Tech Stocks - The Wall Street Journal,https://news.google.com/rss/articles/CBMijwNBVV95cUxQbGl3V2l0M0RUYkY5RlhVMW9nMDEwNUNLUVNqcVpVQWdJOTMwcHJkRUItU2lyVWdYZ0FKQTdaNVZSSkllYUlWaGExbjVURDVlYXhlREdBRUJNZWVWdHVZOHRob0dBSEdVZnotVUtvS1FoWHNnaG5JZ2lrU0h5V0VseURSd1dMQ2NGQVd1dUhpRXlfM1R2Y3ZkQ3VEeFlBd3k5NVgyeE1JaHhDRXVjYVhLM21wSklvYXVDTzRoSEhYOHlBR1ljZHc1MkZrVmdVaG0xZG9jZEFyVFRvQkdaSEx2bzFjaV9XSWdFMzNQa0R2WTI3Si0xSzMwRzc3YmVYWi0wV3pGMkd1QkYzbDRId1BWdDd5SGV4eDhVN093dmxxNGdrQW9LSWhveVBGZEZqblpZazJPSDYtcWM0dXpySnk2eEtBbThYUlRzV2RWOHBkN1FFUXIyMl9GQ2haNFhxNHQ3SjY2TEpoMk5QRy0zQXJMLXFDd3JfdEdCOE80YkdkdjRMS0Zzem9WU2ZDWFNKTGM?oc=5,"Mon, 29 Jul 2024 07:00:00 GMT",The Wall Street Journal,Microsoft earnings,2024-07-29,2024-08-28
"Microsoft remains massively profitable, investors await AI payoff - theregister.com",https://news.google.com/rss/articles/CBMiaEFVX3lxTE96MzNDTGRKOGNVbHBrbkQ1dHFVVFR0eFBpVVFZbkE4aGt5NDdXdTVNZ19COU1Ud1FUWUw0dk5tbHItWDJ2azdpVjkyVlNLdURaNVRhcXdrQnI1aWZjdU1aYWJCSHdkdVhO?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",theregister.com,Microsoft earnings,2024-07-29,2024-08-28
"Microsoft (MSFT) Q4 revenue and profit rise, beat estimates - AlphaStreet",https://news.google.com/rss/articles/CBMijwFBVV95cUxNaG40YVhHVzhkTHoyajhvREhLU3A1aWY3VXlKaGl2OFhBd3BoYzBpbjJtcnM4V3hYbTJlYTNLRURZaGRBaWRpbHV3Mks0SG9DVjNLdGxMcmV4NzRqd19NcmVWU3NDRU95REhpVmplLTg0ZkJqbWQzWFdaQkZKb2d6UkxIUS01bE9pa3JpVi1scw?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",AlphaStreet,Microsoft earnings,2024-07-29,2024-08-28
Microsoft will pay women and disabled workers $14 million to settle discrimination claims - qz.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPR1dackZRV0Nyc0JmUmtVOFVyb0pCMU5hVURqdEw3V3ZlU2hCTGVPcWdpN1VaeFQ0WERpbVYtZ3N2TG5Ca0hKYzRHNy1pN05CT3FBZmFwNktFZVJwallNVElBaTNHdVpJSDdVUjZXTENvaVA5X2FCdHFpR3o0ZlZ4NVRyY3pPc1VJ?oc=5,"Tue, 06 Aug 2024 07:00:00 GMT",qz.com,Microsoft earnings,2024-07-29,2024-08-28
Microsoft sees shares fall as cyber-attack triggers another outage - Euronews.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxNRWdmcERuMk16OUE1WHNZci1KNmNCWkNRaUpLNGJnVVl0Um9vWE5tS0ZaakFiTWJUMzc3MXEtbGt0RVdibTZPRDdDR3NzUEZOMXd2UmItbUFjSU9pbXhyNnlMQUFzOUN1cHNydDRUYW1hR0hCUEJ5YXlUdHdxS2RnMDY4MlFLUGptSGJhWTA2ZmxHclgxaE5hNFp3eHNnZHZ4X24zOVp3?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",Euronews.com,Microsoft earnings,2024-07-29,2024-08-28
Palantir: Q2 Earnings Followed By Microsoft Partnership Makes Me Very Bullish (NYSE:PLTR) - Seeking Alpha,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPRXhEcFd6N3NOY004dW1RWnpXbERUUzRPOE8waXBucFQtUjIzX3BGMGZGQ1VRRzc4eGpBbzl6WDR1T2RFbVhTSUNiWkFOVVNDM0k4S0NVTG42bW1iZ0dVQUNQTUZBUFJxNm9qeFNOX3dWdTR2OVpYaE9zUk1YX2RfWkx5eE1sR09IZF9nNlVFRjdYYlkwVWNlR0hoTHB0WnB6LV90WHJDOEw4QjUxWWJ1UTNpTnFLdDdT?oc=5,"Fri, 09 Aug 2024 07:00:00 GMT",Seeking Alpha,Microsoft earnings,2024-07-29,2024-08-28
"Amazon, Microsoft, Alphabet Stocks Reacted on High AI Spending - Barron's",https://news.google.com/rss/articles/CBMihwNBVV95cUxPdHRNZDFiMEFkNFQ1MEdFb3hHQmhxaFFNWi1aQnE2NVE5eUM2X0ZEdlR4V0pnU2U5SkVQQmM3WHdveDg1a3Rla2t4N1Y5SzRMOEJSdmI3VjljdkZMYkowelBFYi01MXBZUWhBSVNrcHRCbzEwNHhVN0R0VElvaURuQndaX21kYTVSejViS3JJUE1yWlltT0tQR1p0czJZMjVieS02S1J2WldVTjc3YWxoZ0cydFRMQjJZTmtwWFhYOXhmaUwtMmI5WWpoanQtd0pxbU53RlJFRzNiNVdEOVI2cEQ4cGR3RWFjck5kc0t6Sk5aU0tKRVhSY0hSZGVRTEtfT18zM0tpY0UxdWRMZVFLd2dyTFVqSTZsd3FRTzBGN2NyZUhkcm9LWDltcUZ6cGhVdUtMR0xxWEFDSlo3dGxwMlJielFuTFFBME40VURodFpkMlhCSHhoS1lkc0dQT2lYMjJjY0VobFItNm44aEhFbDRlUDRyYVVKXzR1cDhiMU00UFFOcHJr?oc=5,"Mon, 05 Aug 2024 07:00:00 GMT",Barron's,Microsoft earnings,2024-07-29,2024-08-28
Activison continues to boost Xbox revenues but hardware sees further decline - GamesIndustry.biz,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOakdRQkdZUkZfUFZsb1RzcHZoaGNOSHdGTklhTHNzdWw4cVlQZ0V6ZWlFNWlhQ2FYR0RDSkV1TE1wMUt4ZmRNSkZrTHBmVWYyeVF5OHBqdm05cHdsV09xVVY0U2Y2S2pKTFg1SmF4alQ4SE00eW9ZakVCZG9TUUxDQVhpZWNZMi1kRWxLZU1ZeVNMb1h4ZHR4bDVsQVpjWldneVE3dWpPckdLdw?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",GamesIndustry.biz,Microsoft earnings,2024-07-29,2024-08-28
MSFT Earnings: Microsoft Sinks amid Soft Cloud Sales - Nasdaq,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQRWczSVZzeWdkWlF2bG1LMWZDRmxrR014aWV3Snd3azJRSVY3R2V5NnYzVDBnQ2R5US1xNGRPTkxTRGhYejFTYXBlSkIySk5ENlRtcGNLdEVsWk9Zd1pYSXZNVDlycjBRa3hzYVRoRkJNejVtcWtOWTNOLV9YNnJkdGdsdmRfUnNRMjNN?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",Nasdaq,Microsoft earnings,2024-07-29,2024-08-28
"AI Revolution's Stunning Cost: Microsoft, Amazon, Google, Oracle Investing $225 Billion over 12 Months - Cloud Wars",https://news.google.com/rss/articles/CBMiygFBVV95cUxQWTZQcU9UakFDZGNVbUJHT0RMZUE3Z2U2WWJjQXpyREVuaHZLY1hnX1hTanN2ZHJzbmc4TVI2elhKa2FydWZHTG02S2o1SERaUHV3cXhiZ2xiMlljMEc1MV9xWnpGeVI5elkzWWp3Y1lKUnFXeU1EU2xudUZ0MWctQUUwRV9UQ3ExY1g1RWlPME40XzJzanI4eXFhZEZuMmxzTFltYTZ0azR0Vl9RUERSSmpGRmpGRkNsMDBSMTBNTjVZRDk0N3BqZnVB?oc=5,"Mon, 19 Aug 2024 07:00:00 GMT",Cloud Wars,Microsoft earnings,2024-07-29,2024-08-28
Big Tech Fails to Convince Wall Street That AI Is Paying Off - Bloomberg.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxNQkUwRk03VzFBdmgzUUp6WUxjRlIwZXhVVHJncmttUUkycnZWUUpEVkNSaV9aSDJFeWdzMVd4VXU0ZGlobk9ETkZpT1dkWEE2XzYtYXo0U0N6eWQ0Nm52ZGJtVUpyOHlXZnFYLTA4bVpsd1p2bk1CVkc5OTEtNEFKcWNOcTAzWkx1b2g5UFZYRmNTSFZiYkxMTDlsaVpYbUxwVTJZZFJET2NIVGd1dzJLZA?oc=5,"Fri, 02 Aug 2024 07:00:00 GMT",Bloomberg.com,Microsoft earnings,2024-07-29,2024-08-28
"Xcel Energy draws 6.7 GW of data center requests, including from Meta and Microsoft - Utility Dive",https://news.google.com/rss/articles/CBMikAFBVV95cUxQXzRvenhqR2gzcVdFdlFJSGR0cnJtaVhXbnJSdW9ab2NtSUxaM1NwTnhMbzZiM2lyZllRdmh4UHJ4VG9LRTNRcXVMbnhGZnJnVkJKUThjaXItY1Zub00zaHo2M1hOVm41bDY4WkxyZEFPY1FkT2N3RFBLNXZmRUQ5MWNEVFpscDRFZ1B4UEVGSkU?oc=5,"Mon, 05 Aug 2024 07:00:00 GMT",Utility Dive,Microsoft earnings,2024-07-29,2024-08-28
Xbox console sales continue to crater with massive 42% revenue drop - Ars Technica,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPS1pEb1U1Y3FELVNsVTRwUXYyX19JcnhLVThKd2QxNU45d0lwWEJZR0pTWHJVMEoxdkJYSldueXN5Qko1ZXVvaktJanJJa1VYcldET052QU5hWGc5bWV4aGh1YzgzTk83cmpSejc4eG9xeWhGTHI3VDRmaHdqQ3BtbUpXSTN6emZ2YVdyX0RITUdkczFyQXhLRVJPa3dQUXQ5MGkwUEx5LTVhUQ?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",Ars Technica,Microsoft earnings,2024-07-29,2024-08-28
Microsoft tells employees it will hand out one-time cash awards of up to 25% of annual bonus - CNBC,https://news.google.com/rss/articles/CBMisAFBVV95cUxPNmtUUE8xZVh3Q0Q1ODhCTzBxbUdHUjBPVjQyZlVheE9XbEMxQ01rdTRydy1EMXhLa1g3MlYxQ2dYWVhYX2ozTE5MTGFjTm11OGF6NjlabXNSd2c2M2ZuZUprVDlkZ2xhSUw2a2lJeS1ESDdiV1BEQWpubV91eUZtelpVUFM3cnRKeUxNREU1anQ4MldCQ3BHU3dhZW9TRlBtWW9jVVBrWU9zc0szRjNCNNIBtgFBVV95cUxQYTJDS3FFYTQ0NktCY19NT2FhSS1FNU14VUpwQXhnR01tMDNwclJ0M2NjMHRmbUtKUEozcFRoM2VpekxZSFV4WWotR19YckRtN3lMODRZNUhuNzY1VTZaeTdnUHBmMk8yNllZbGRSLWpTMlJyQ3VIaC1vZGhnZTFPQWEzSnp6bThaRVhsRkQ5OE1SbTU2eGNLOFFSMzgyaHprWEZHSG9fR0JiX1RLcEM0MDk4QVZwUQ?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",CNBC,Microsoft earnings,2024-07-29,2024-08-28
Hyperscaler AI spending is getting out of control — and Microsoft says it could take 15 years for it to make good on investments - IT Pro,https://news.google.com/rss/articles/CBMikAJBVV95cUxPX09oNVNjS1ZJU3FfTWFMN0VRVnBXbnJjbkFtTzlvSFVhOUpJZHZIQkJ4VFk3WUEzMGVVWUtqeWJrOVZOeUpjNTd2RXNadEFyanFkQXhsM1haV1ZaSnhEOEtFQmlIcVhqNUtfVlhwajk5YlY4NlBsdWRhODVESlYzNjcxNlgtcU9Bc3lTamR4X0dTaER5Q2xVTFhRWU1Tb2pBeF96WGZCTnV6akpzY1gwbk42VmFPY0xaUEpLVE40bGdxOFRWbDZjR1gzZWQ1WWpWUEowNzlvbzlFN21VSWpiaDBlNGNyeHI0dk1vbndIQ1RsZzUwUy0zTGpWQnN3ZG5md2JTN000bC14WXN2cVc4WQ?oc=5,"Fri, 02 Aug 2024 07:00:00 GMT",IT Pro,Microsoft earnings,2024-07-29,2024-08-28
"Big Tech Second Quarter Earnings: Microsoft and Apple Beat Estimates, Intel Hits Tech Stocks - CCN.com",https://news.google.com/rss/articles/CBMijAFBVV95cUxNOVhqVktVYXREM2w3ZE1wbEpoNmhZRm1KaGV5YTRsM3p4SmJzT091akw3OEg0QWJVZTM4TGtwd3RBTGpZRHRQMXAwTnpiTEpoUllUU1NYOFVIWHhpQURsSmtqeC0zRW1mYUg0RkFqcTVINHlpTTFCcTlNM0p1REpJaVY4RDliS1pieGtwMw?oc=5,"Sat, 03 Aug 2024 07:00:00 GMT",CCN.com,Microsoft earnings,2024-07-29,2024-08-28
"Microsoft Spends $19 Billion on AI and Cloud Infrastructure, Now Focusing on Future Monetization - MediaNama",https://news.google.com/rss/articles/CBMilgFBVV95cUxOYzc5VFFmdTdWN3RlQkRxVHVjN2s1MFN1QzdQU1NvZlE1aEQ1dkxiZ1dZREdrcTVoQkp3WjBCWWJyX1phX1FqZ2tzb3lRamplRzJTS1VtTkF2S1p4ZGdSS18xcXlDN3h5MHlHQUFNRVZSSUlxc3ViVGE4MTgzLWlxcnllS0MzOWNja1F5TUQyM05hMGZXZmc?oc=5,"Thu, 01 Aug 2024 07:00:00 GMT",MediaNama,Microsoft earnings,2024-07-29,2024-08-28
Better Tech Stock: Microsoft vs. Alphabet - The Motley Fool,https://news.google.com/rss/articles/CBMiigFBVV95cUxOUzh6VVpkSUZ5VFRaaHZLajQzNUN3ak5xQ0E0TUxycHh5OGVVbHJ4elduODdGajZ1VUdzaHYtdTh1ek5SMTU3SEV6dTlZVlQ2SkVxcnRfbjRhZ2o2c2xTb3lyS2VpVlEta0ZHQnZYT2dLNnhLcG84X1QtUVQ5RVJKVkNodnVMU3ltSlE?oc=5,"Sat, 10 Aug 2024 07:00:00 GMT",The Motley Fool,Microsoft earnings,2024-07-29,2024-08-28
"Stock market news today: Nasdaq sinks, Nvidia drops 7% ahead of Big Tech earnings - Yahoo Finance",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQV0NQYk5CMzhBdV9wbVVIT0dlT3V6XzlCdGZ1aEwtWlNQZzdFWWxLb29zUDNiOVhvc2JCQVhSdTF6TExEQ3hRWUM4Y3AwNWd6Y3NEbWdFOGhYdDlvd2N0bm5LOV91THFsYXgwMl96MHEtaHhVaTh5Mi11bndPTHZIdVQ0OVRsX0NGT1JPSGJBdS16Z3ptWWhjZk9HOVd2NUNfaHpaaHdoQXlhMWRGVUxPbllOTWRXS0c3cnpiU3o1M3BZTGJtQTFaaw?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",Yahoo Finance,Microsoft earnings,2024-07-29,2024-08-28
Should Investors Buy Microsoft Stock on the Dip After Azure Revenue Disappoints? - The Motley Fool,https://news.google.com/rss/articles/CBMijgFBVV95cUxPLUhxSk1qdVE0V0dubHg4MHFHU0xIckNSUjYxLVFpNlJ1Rzg3aWQtdFphSTFwVjRVUHFsMnA3OTNkUzkya29icWU4eVNCX1pIRlVZdzZoU2JLc0hxQTVaSU10cVdhMjFpMHBRTFNRWGx4dUg5WlpDYmdfRG5MSDF0UHlUbjdzQzJUX2l6YTRn?oc=5,"Mon, 05 Aug 2024 07:00:00 GMT",The Motley Fool,Microsoft earnings,2024-07-29,2024-08-28
How Activision Blizzard impacts Microsoft’s MAU numbers as Xbox hits 500 million monthly active users - Game World Observer,https://news.google.com/rss/articles/CBMilAFBVV95cUxNTzJsanBHM21Xc21DRUNVWlFiNFhVRUVNZ3pUT0FSN01nbmw3RnpNVnZJSHc2eDZFazNNRThUQ3JBZFFOQzEzTjMxZkxxbkJvUF9WNFQ2S21ySHNBVTRQRWNqX3gzOWxYU1FibGU4eUczRnNuMmQzamJPVmdQSGRpQTFqZms0QlRsTFVuNDIzY3JlZmdy?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",Game World Observer,Microsoft earnings,2024-07-29,2024-08-28
Digital ad revenue is growing faster for Google than Microsoft - eMarketer,https://news.google.com/rss/articles/CBMipAFBVV95cUxQZ0l0eVJWMHBpMDUxVWw3SmNUWkFtS2lORjNjMG1RMy12X0FnR0FNRFF3RmMxc3BzTnBiZ1F6QUtDSWIxem9ZVFJ5cnhqR1pDREZCRXEzZmVUZTVNbGZkZEVsYmNISHNQUDRVUU1qNFpna0J4TFBNQWZ3cnMtenBydkxLbHM1eTYzb0U3RWdUZUlNaHJENWhGbThFbnFuc00xZTFOdw?oc=5,"Wed, 28 Aug 2024 07:00:00 GMT",eMarketer,Microsoft earnings,2024-07-29,2024-08-28
Microsoft apologizes for outage impacting Microsoft 365 access - MarketWatch,https://news.google.com/rss/articles/CBMipARBVV95cUxPY2ZaSXJINE1acU0wZVhORXhwSWE2dXN1T2JOT2lQRFcwOUpGV2VtUDk4cU1BamtWZ3loQ1ItLWx0UUE1eHRzaWRBRXdBOXhQVm9VbHNjb0cycWRoUzZtVENMS1BTYWd6WUFSdWN2b0Q4ZW9ZeWNwcUhLWFRPczhjNkxzblRDT1dTMjMxN3NyZHRRNjlSMVNGQU5FczZaSVVUN3dROUlnbW94RkQyMFE5MkZOMHJKWGdNQWFIazBacm5Zc1pkaUM2ejRfT2ZDeTNXVERKY1FYM1JUdU5yTnB1T0xWMWhVM1pKa0V5V2tJcXQ2U2NFd0lnZHNOMnFoSDVBU25wLVo5M2xUMDNJT3JJbGU3Rkc3eFczQ1U4STU3X3I1dWdDVmRIX3dVS2M5TDdRenN3Z0hEQVZJSXVFZWp1RDFXajU1RzRxbW83V1BOaUJLajVWaDN5MElQZWYxYURSRDZZTFRWV0d5eVk0aTFBR05wTUxwRlZqc013N2d6MUhmQUptSXNRZlZQN0QwWkhXQ0RRUG9iYjE2T0xockJIR0dURUxNU2JfVGRycDJ2VV9Jdk5mSFp4aHJ3VFpDYkx5VWtXY1V1UkUwQW9oOUpGazZpSjZERFBVSHZHV0F4cUJRM2tLVjQ0T1FndHRXOXlreVMzbldqSldPTXRDcy1QRlB4WXhBUTR2TTgtbUZ0ZGpMWEJkMW9iTzBTaXQ3cVhOR3R0aA?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",MarketWatch,Microsoft earnings,2024-07-29,2024-08-28
Microsoft Stock Is Excelling in 1 Area. But Is It Enough to Buy the Stock? - The Motley Fool,https://news.google.com/rss/articles/CBMilgFBVV95cUxONVhGeHZvanVNZ0RsdmJFdHVUSzc5OG44LWt6Q0xKaWVudW51V0gxZ2ZiVHJWME1sQXZFVFI1TUVFbURGRXpNZXR6Uk1rdDdWeG9sQ2dETkY2OFB5bFZyaDVWLVFFQXRQVEVjSVBEQm1xQzVUZnl1cTRGLUtuenpKbDE3ZG85NnNtS0Y2RWRNVFRRZ3lfRGc?oc=5,"Fri, 09 Aug 2024 07:00:00 GMT",The Motley Fool,Microsoft earnings,2024-07-29,2024-08-28
"Microsoft Salary, Benefits: Data Leak on AI Pay, Promotions - Entrepreneur",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQYmJWUS16amkycUFDZnAxVThmTTNlQ0o4OTd6OWQ2cUVaZXBLZEcxQTc1RXQzUUQtYWQ2X29qNERMZHd5OHEyeG9aVjY5LXNxVmpjLXRrY0pJdkhVaDEwQUdXT0VxVHVoUEhUR3d0OVV6VGVuUHN4WUN2bHpmYklVUm8yeThla0x2S2VWUGw5djkyNy1WdkNDOUE3ZzRsSDlKNF9rVDRTTE9wZw?oc=5,"Tue, 27 Aug 2024 07:00:00 GMT",Entrepreneur,Microsoft earnings,2024-07-29,2024-08-28
"Microsoft Earnings, JOLTS to Hit Pre-Fed Vigil - Markets.com",https://news.google.com/rss/articles/CBMijAFBVV95cUxOcG1seHFobDJ5UmFoaXMzQkxsV3ljUHltVE5KT3k5TnhhV0VtM2ZLMmk4Z0lKRnJNQTBsbVhIN0NvLTY1dHJSOW9rOU9WVlRxMUNCZkdiczU5OWpHVHFyNDZlaGxua0tHdVhiZWN3bFhwdU1XLUxUbm9oS3dSUFdiV3IwTHhUTGJrRVVMVw?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",Markets.com,Microsoft earnings,2024-07-29,2024-08-28
Microsoft will give employees a special one-time cash award on top of annual bonuses - GeekWire,https://news.google.com/rss/articles/CBMitgFBVV95cUxNcjc4QUpHcllURFhYWHVQYXRlMzNuSElFa01KWlpyNDlTOHh6ZUpOclg5S3Q2Rjk1b3c1b3NtR1lYaHN0QzhrbHY1bmNaYm5UMWt4R2V2Y3QtMDYtRkJHNG1Cb241WlktSlB0UkNsbFctUG5QaDMwV1F5X0RWT3VZZlQyaHR1cDhaRjRjZl9YN1Rqc1dSWmZpY1lVMktTNjV4d3FDS2hlUTVIWGtOMXBtbkxGd1N6UQ?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",GeekWire,Microsoft earnings,2024-07-29,2024-08-28
"Why Apple, Intel, Meta And Microsoft Stock Moved On AI Strategy - Forbes",https://news.google.com/rss/articles/CBMiswFBVV95cUxOdjZPT1dRTnBKellyRkFyRUQ3N3lBMnBkTE1ndXd5U1JpLWExQnBablRXN0VxUHJVLVR1SHNlOE45QmY3bUVoeW9TN0RER2JOejBWUGNxVTFHSjRHcW5kQkVoU0wwQ0VMZGRoWHZyeGEwNElNVVM0RlctVGtQb1Q1U1dyRXN5N0tub0d2SFkzSndDd21EWWJyNGZsTjU2VFQ0MkFrMkdEYmZUUUVXTXRUVEJ6QQ?oc=5,"Fri, 02 Aug 2024 07:00:00 GMT",Forbes,Microsoft earnings,2024-07-29,2024-08-28
"Leaked document: Microsoft pays, on average, $120K more per year for an AI software engineer compared to someone working in Azure - Windows Central",https://news.google.com/rss/articles/CBMiggJBVV95cUxNUFRZbmxMOERVZGNwaGpCY3FQVXZwQW13TjljWEZjY0RaZ0MyMzFlN2Z4NFBwMHR5Q093Z0U5WEdfNmlIRW9Bc0NweExUcnNBY1VHQkRUY0JraGxRdVBBRWh2OF9qb1pBbmZxOGhXTTZnWmlzbUY3bkhKZ2loby1STF9uYnVQZ0prTnNQZ2tHUXRkWlF3aTlqaUZRUnhNOFh1LVRXTV95eXBvTUhEdWNGNG9Ca005bm82LWxubFFVeWU4cktkdE8yQ2xBZndmLTlOWEJwT3EzV18tUGhKc0lUelNsVnIwei1pVlBwNnlfTW9lVVRHbFVBMjQ1aWdTSmpTS3c?oc=5,"Mon, 26 Aug 2024 07:00:00 GMT",Windows Central,Microsoft earnings,2024-07-29,2024-08-28
"Stock Market News for Monday, July 29, 2024: Nasdaq Edged Higher Ahead of Tech Earnings - Barron's",https://news.google.com/rss/articles/CBMi9AJBVV95cUxOWFluTlZ5STZmSEZscHpJUVFNVXphUFBMNE96OHFlNG9zQ2lZMklzbXN5RXBUNkNPVHpqX3RPZmNiYnU0cXp3WUljVjc3RzhFTHlPUmZMY3pvdUR0NDVzWUY0ZjZpUUZ2bXBzMVNTbzNnekU5V2tFWFlvYV9WbGs1cGV3d0F6cXVfQ1ppVDU3RThjakhubG5aNGJUeWZzb29lbzJzaVdBd0ZrNU5ZamlMN2lmMFJBd3hpNzVxbW1lMWhtR0txd2pJY1hiUmFhdC1yMW1GN2UxS0RUSXVnb3A5M1hZZUVvTmJTR3pxSFFvY0xEWjQ5YVNhOE1saWhZQ19KS0ozQVdpYkZYcW9RTHZMRWFIXy1FUnVmRkV3UklaMlhpQi1jT0x2QnVRc2hXZnA1Z1Y2N0xBQUVnZjRJSUs4NTZOVmhaeWhuaDFmVUM5U2pTUXZnUldPMW9oS0l3MlU0cFlyQlU4QU1pRGRZNVJ3LURmY1M?oc=5,"Mon, 29 Jul 2024 07:00:00 GMT",Barron's,Microsoft earnings,2024-07-29,2024-08-28
Microsoft Is Losing a Staggering Amount of Money on AI - Futurism,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9vVHl3X1FQWHQ1eTZHdk5VVkNLRzVFWEV6YjNPblVYalp2a0dHNzFabC1yU1VmZHJPRFBXbzRPY0FYWFJneS1sYTFCMVJTQkV3RmxWLTRadlVkUk15MUVaWE9VdktIdw?oc=5,"Wed, 31 Jul 2024 07:00:00 GMT",Futurism,Microsoft earnings,2024-07-29,2024-08-28
Tech Stocks Sink as War Jitters Fuel Rush to Bonds: Markets Wrap - Bloomberg.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxPWGNIUTA0TUtZNG1nX1FER2cxZjExVVVkVzFsSG9iOFEzenVza1pKLVFmTGQ5Wmd2dVZtZ1dGUVJkcWs3azNlenNyZ2syTks4OVNBaEJ5SEtJcGp2MXZtc0dGalNRYy15cnlROXp2OWtpakYydlFKOHJjaTROZ1BHdUtYbDNfUHdCR3EzWXdNdVNQLVZ5?oc=5,"Tue, 30 Jul 2024 07:00:00 GMT",Bloomberg.com,Microsoft earnings,2024-07-29,2024-08-28
Tesla’s Supercharger Network Has Already Gotten Worse - Heatmap News,https://news.google.com/rss/articles/CBMidEFVX3lxTE1nWHhsd2FtbmRUWnV1SlZFTDRycDEzOVVLOWsxdnRRb3lrTEx6WHFYazlxQWlmYjAtWFg0bUxCT2hLc1RGdWNyckMyTW5UTWJlRHFGSkRaOUthcUFYdFhqNUZWQVBHN2IwN2ROSnFaYXVMbWYz?oc=5,"Thu, 15 Aug 2024 07:00:00 GMT",Heatmap News,Tesla,2024-07-29,2024-08-28
